Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,137,12,E:System.Windows.Forms.ListView.ColumnClick,,,,,lv.ColumnClick += ListView_ColumnClick;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,136,12,P:System.Windows.Forms.ListView.ListViewItemSorter,,,,,lv.ListViewItemSorter = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,135,16,T:System.Windows.Forms.SortOrder,,,,,"ListViewSortGlyph.SetSortIcon(lv, i, SortOrder.None);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,135,16,T:System.Windows.Forms.SortOrder,,,,,"ListViewSortGlyph.SetSortIcon(lv, i, SortOrder.None);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,135,16,F:System.Windows.Forms.SortOrder.None,,,,,"ListViewSortGlyph.SetSortIcon(lv, i, SortOrder.None);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,134,12,T:System.Windows.Forms.ListView.ColumnHeaderCollection,,,,,"for (int i = 0, loopTo = lv.Columns.Count - 1; i <= loopTo; i++)                  ListViewSortGlyph.SetSortIcon(lv, i, SortOrder.None);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,134,12,P:System.Windows.Forms.ListView.Columns,,,,,"for (int i = 0, loopTo = lv.Columns.Count - 1; i <= loopTo; i++)                  ListViewSortGlyph.SetSortIcon(lv, i, SortOrder.None);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,134,12,P:System.Windows.Forms.ListView.ColumnHeaderCollection.Count,,,,,"for (int i = 0, loopTo = lv.Columns.Count - 1; i <= loopTo; i++)                  ListViewSortGlyph.SetSortIcon(lv, i, SortOrder.None);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,133,12,T:System.Windows.Forms.ListView.ColumnHeaderCollection,,,,,m_ColOrder = new int[lv.Columns.Count];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,133,12,P:System.Windows.Forms.ListView.Columns,,,,,m_ColOrder = new int[lv.Columns.Count];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,133,12,P:System.Windows.Forms.ListView.ColumnHeaderCollection.Count,,,,,m_ColOrder = new int[lv.Columns.Count];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,132,12,T:System.Windows.Forms.ListView,,,,,m_View = lv;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,116,34,T:System.Windows.Forms.ListView,,,,,m_View
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,P:System.Windows.Forms.ListViewItem.SubItems,,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Text,,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,P:System.Windows.Forms.ListViewItem.SubItems,,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,107,20,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Text,,,,,CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Tag,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,103,20,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Tag,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Tag,,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,101,21,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Tag,,,,,"if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,99,20,P:System.Windows.Forms.ListViewItem.Tag,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.Tag, LVY.Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,99,20,P:System.Windows.Forms.ListViewItem.Tag,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.Tag, LVY.Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,97,16,P:System.Windows.Forms.ListViewItem.Tag,,,,,"if (m_Col == 0 && OKToCompare(LVX.Tag, LVY.Tag))                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.Tag, LVY.Tag));                  }                  else if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,97,16,P:System.Windows.Forms.ListViewItem.Tag,,,,,"if (m_Col == 0 && OKToCompare(LVX.Tag, LVY.Tag))                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.Tag, LVY.Tag));                  }                  else if (OKToCompare(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag))   // 6/13/2012 - fixed coding error                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[0].Tag, LVY.SubItems[0].Tag));                  }                  else                  {                      CompareRet = LVX.SubItems[0].Text.CompareTo(LVY.SubItems[0].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Text,,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,92,20,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Text,,,,,"CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Tag,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,88,20,P:System.Windows.Forms.ListViewItem.ListViewSubItem.Tag,,,,,"CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,86,16,T:System.Windows.Forms.ListViewItem.ListViewSubItemCollection,,,,,"if (OKToCompare(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag))                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));                  }                  else                  {                      CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,86,16,P:System.Windows.Forms.ListViewItem.SubItems,,,,,"if (OKToCompare(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag))                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));                  }                  else                  {                      CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,86,16,T:System.Windows.Forms.ListViewItem.ListViewSubItem,,,,,"if (OKToCompare(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag))                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));                  }                  else                  {                      CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpTreeLib\ExpTreeLib.csproj,File,ExpTreeLib\LVColSorter.cs,86,16,P:System.Windows.Forms.ListViewItem.ListViewSubItemCollection.Item(System.Int32),,,,,"if (OKToCompare(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag))                  {                      CompareRet = Conversions.ToInteger(CompareUsingCompareTo(LVX.SubItems[m_Col].Tag, LVY.SubItems[m_Col].Tag));                  }                  else                  {                      CompareRet = string.Compare(LVX.SubItems[m_Col].Text, LVY.SubItems[m_Col].Text);                  }"
